flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL9917,Nha Trang,Phu Quoc,2025-12-17 09:30,1190000,True,2025-12-17 04:30
FL6266,Thanh Hoa,Quy Nhon,2025-12-17 19:00,1550000,True,2025-12-17 14:00
FL7949,Ho Chi Minh City,Pleiku,2025-12-17 17:00,510000,False,
FL6204,Thanh Hoa,Da Nang,2025-12-17 06:30,600000,False,
FL5590,Thanh Hoa,Can Tho,2025-12-17 06:45,1100000,True,2025-12-17 01:45
FL1663,Nha Trang,Vinh,2025-12-17 19:00,860000,True,2025-12-17 16:00
FL2754,Pleiku,Hai Phong,2025-12-17 12:15,1370000,True,2025-12-17 06:15
FL4412,Ho Chi Minh City,Can Tho,2025-12-18 07:15,520000,True,2025-12-18 01:15
FL9614,Quy Nhon,Buon Ma Thuot,2025-12-18 11:45,1030000,True,2025-12-18 07:45
FL4200,Can Tho,Thanh Hoa,2025-12-18 17:00,1650000,False,
FL6291,Can Tho,Ho Chi Minh City,2025-12-18 19:45,810000,True,2025-12-18 13:45
FL9672,Vinh,Hai Phong,2025-12-18 07:45,820000,False,
FL3881,Can Tho,Phu Quoc,2025-12-18 18:30,1840000,False,
FL1681,Thanh Hoa,Pleiku,2025-12-19 19:45,990000,True,2025-12-19 17:45
FL9811,Thanh Hoa,Quy Nhon,2025-12-19 16:45,960000,True,2025-12-19 13:45
FL7974,Quy Nhon,Can Tho,2025-12-19 18:00,1890000,False,
FL1687,Vinh,Pleiku,2025-12-19 20:30,1370000,True,2025-12-19 15:30
FL7346,Pleiku,Buon Ma Thuot,2025-12-19 11:15,990000,False,
FL8399,Hai Phong,Nha Trang,2025-12-19 11:00,820000,True,2025-12-19 06:00
FL9460,Phu Quoc,Thanh Hoa,2025-12-20 08:45,1030000,False,
FL7147,Vinh,Can Tho,2025-12-20 06:30,1190000,False,
FL4688,Hanoi,Pleiku,2025-12-20 15:30,1360000,False,
FL5313,Ho Chi Minh City,Pleiku,2025-12-20 11:00,670000,False,
FL3878,Hanoi,Pleiku,2025-12-20 06:45,1300000,True,2025-12-20 04:45
FL5171,Pleiku,Phu Quoc,2025-12-20 08:45,900000,True,2025-12-20 06:45
FL8164,Phu Quoc,Pleiku,2025-12-20 17:45,1820000,False,
FL7924,Ho Chi Minh City,Da Nang,2025-12-20 07:30,1450000,False,
FL1863,Vinh,Nha Trang,2025-12-20 17:30,1740000,False,
FL6835,Quy Nhon,Hai Phong,2025-12-21 17:45,1800000,False,
FL4197,Nha Trang,Pleiku,2025-12-21 14:15,1240000,False,
FL3051,Hai Phong,Vinh,2025-12-21 13:00,1480000,True,2025-12-21 08:00
FL3118,Nha Trang,Vinh,2025-12-21 09:00,660000,True,2025-12-21 03:00
FL8258,Buon Ma Thuot,Ho Chi Minh City,2025-12-21 09:45,560000,False,
FL6165,Quy Nhon,Thanh Hoa,2025-12-21 20:15,1580000,True,2025-12-21 15:15
FL7325,Hai Phong,Hue,2025-12-21 07:15,1470000,True,2025-12-21 04:15
FL2130,Can Tho,Hai Phong,2025-12-21 12:15,1710000,True,2025-12-21 10:15
FL3178,Phu Quoc,Hanoi,2025-12-21 13:45,540000,True,2025-12-21 08:45
FL1061,Hanoi,Nha Trang,2025-12-21 20:30,1340000,True,2025-12-21 15:30
FL1967,Hue,Ho Chi Minh City,2025-12-21 11:30,1050000,True,2025-12-21 05:30
FL4302,Quy Nhon,Hanoi,2025-12-22 19:30,1390000,False,
FL2514,Nha Trang,Vinh,2025-12-22 16:45,1470000,False,
FL5348,Hanoi,Pleiku,2025-12-22 15:15,1620000,False,
FL2072,Hue,Da Nang,2025-12-22 12:00,570000,True,2025-12-22 08:00
FL4826,Hanoi,Vinh,2025-12-22 11:30,1860000,False,
FL1573,Phu Quoc,Nha Trang,2025-12-22 11:00,1560000,False,
FL1537,Hanoi,Thanh Hoa,2025-12-22 20:45,1980000,True,2025-12-22 18:45
FL2821,Hai Phong,Thanh Hoa,2025-12-22 17:45,830000,True,2025-12-22 13:45
FL6939,Hue,Buon Ma Thuot,2025-12-22 15:00,1940000,False,
FL2587,Hanoi,Vinh,2025-12-23 13:00,1670000,False,
FL9636,Hanoi,Da Nang,2025-12-23 16:00,1120000,True,2025-12-23 14:00
FL9466,Vinh,Ho Chi Minh City,2025-12-23 12:00,1160000,False,
FL7478,Hue,Pleiku,2025-12-23 10:30,610000,True,2025-12-23 06:30
FL9046,Phu Quoc,Nha Trang,2025-12-23 06:00,870000,False,
FL9353,Nha Trang,Hai Phong,2025-12-23 15:30,1820000,True,2025-12-23 10:30
FL3447,Nha Trang,Buon Ma Thuot,2025-12-24 14:00,930000,True,2025-12-24 09:00
FL9258,Phu Quoc,Hanoi,2025-12-24 07:15,590000,False,
FL5562,Quy Nhon,Buon Ma Thuot,2025-12-24 17:00,840000,True,2025-12-24 12:00
FL9299,Pleiku,Thanh Hoa,2025-12-24 13:30,1790000,True,2025-12-24 08:30
FL3665,Ho Chi Minh City,Quy Nhon,2025-12-24 17:45,760000,False,
FL1431,Hue,Can Tho,2025-12-24 07:00,1540000,False,
FL8748,Ho Chi Minh City,Thanh Hoa,2025-12-24 11:45,810000,True,2025-12-24 07:45
FL1805,Ho Chi Minh City,Can Tho,2025-12-24 16:00,1520000,True,2025-12-24 11:00
FL8691,Pleiku,Ho Chi Minh City,2025-12-24 19:45,1630000,False,
FL4446,Nha Trang,Da Nang,2025-12-24 09:00,1520000,False,
FL7234,Vinh,Ho Chi Minh City,2025-12-24 09:30,630000,True,2025-12-24 03:30
FL8539,Quy Nhon,Hanoi,2025-12-24 15:15,1780000,True,2025-12-24 13:15
FL2740,Pleiku,Can Tho,2025-12-25 18:30,1060000,False,
FL8898,Quy Nhon,Da Nang,2025-12-25 14:45,1770000,True,2025-12-25 11:45
FL8272,Hue,Thanh Hoa,2025-12-25 12:45,930000,False,
FL6966,Hanoi,Quy Nhon,2025-12-25 17:15,660000,False,
FL7674,Nha Trang,Phu Quoc,2025-12-25 16:00,1270000,False,
FL7148,Phu Quoc,Thanh Hoa,2025-12-25 09:00,1570000,False,
FL7114,Thanh Hoa,Ho Chi Minh City,2025-12-25 06:30,1750000,False,
FL6684,Nha Trang,Pleiku,2025-12-25 10:00,510000,False,
FL1526,Nha Trang,Vinh,2025-12-25 08:15,1860000,False,
FL8865,Phu Quoc,Da Nang,2025-12-25 09:45,1040000,False,
FL1068,Thanh Hoa,Phu Quoc,2025-12-25 08:45,1110000,False,
FL7500,Pleiku,Thanh Hoa,2025-12-26 18:00,1320000,False,
FL6936,Hanoi,Da Nang,2025-12-26 17:15,1980000,True,2025-12-26 13:15
FL3036,Buon Ma Thuot,Da Nang,2025-12-26 15:00,1810000,False,
FL9345,Nha Trang,Quy Nhon,2025-12-26 15:15,1290000,False,
FL5790,Ho Chi Minh City,Nha Trang,2025-12-26 12:45,1350000,True,2025-12-26 06:45
FL5724,Da Nang,Hue,2025-12-26 10:45,1750000,True,2025-12-26 05:45
FL4452,Quy Nhon,Buon Ma Thuot,2025-12-26 12:30,960000,True,2025-12-26 06:30
FL2194,Can Tho,Buon Ma Thuot,2025-12-26 16:00,570000,False,
FL7717,Da Nang,Pleiku,2025-12-26 16:45,1830000,False,
FL5202,Hanoi,Nha Trang,2025-12-26 13:30,1350000,True,2025-12-26 11:30
FL2024,Vinh,Phu Quoc,2025-12-26 20:00,1430000,True,2025-12-26 17:00
FL2615,Quy Nhon,Nha Trang,2025-12-27 18:15,1260000,True,2025-12-27 15:15
FL8810,Nha Trang,Buon Ma Thuot,2025-12-27 17:45,1850000,False,
FL8275,Can Tho,Vinh,2025-12-27 18:30,1480000,False,
FL7975,Quy Nhon,Phu Quoc,2025-12-27 20:30,560000,True,2025-12-27 15:30
FL6173,Vinh,Buon Ma Thuot,2025-12-27 19:15,1300000,True,2025-12-27 17:15
FL6442,Hai Phong,Pleiku,2025-12-27 19:00,1680000,True,2025-12-27 14:00
FL8483,Quy Nhon,Vinh,2025-12-27 13:15,980000,True,2025-12-27 11:15
FL3504,Can Tho,Pleiku,2025-12-27 20:00,1190000,False,
FL7475,Vinh,Thanh Hoa,2025-12-27 16:00,1360000,False,
FL4790,Hanoi,Vinh,2025-12-27 18:30,1700000,False,
FL6776,Can Tho,Quy Nhon,2025-12-28 14:15,900000,True,2025-12-28 08:15
FL7768,Pleiku,Phu Quoc,2025-12-28 16:30,1140000,False,
FL3902,Thanh Hoa,Hue,2025-12-28 08:00,1510000,False,
FL5979,Ho Chi Minh City,Hanoi,2025-12-28 08:15,1580000,False,
FL3371,Phu Quoc,Hanoi,2025-12-28 14:45,840000,True,2025-12-28 09:45
FL1707,Thanh Hoa,Da Nang,2025-12-28 13:30,1740000,False,
FL7748,Ho Chi Minh City,Pleiku,2025-12-28 12:00,650000,True,2025-12-28 10:00
FL4114,Phu Quoc,Quy Nhon,2025-12-28 09:45,1140000,True,2025-12-28 04:45
FL7572,Ho Chi Minh City,Quy Nhon,2025-12-28 16:45,640000,False,
FL8850,Hue,Da Nang,2025-12-28 09:45,990000,True,2025-12-28 07:45
FL6178,Thanh Hoa,Phu Quoc,2025-12-28 09:45,1310000,False,
FL2347,Quy Nhon,Hue,2025-12-29 13:15,660000,True,2025-12-29 11:15
FL6459,Buon Ma Thuot,Phu Quoc,2025-12-29 20:30,1700000,False,
FL3019,Nha Trang,Phu Quoc,2025-12-29 07:45,1780000,False,
FL6710,Hue,Da Nang,2025-12-29 18:15,1020000,False,
FL5719,Nha Trang,Phu Quoc,2025-12-29 20:30,1610000,True,2025-12-29 15:30
FL6489,Nha Trang,Quy Nhon,2025-12-29 19:00,1150000,False,
FL7470,Vinh,Quy Nhon,2025-12-29 19:30,690000,True,2025-12-29 14:30
FL3671,Phu Quoc,Can Tho,2025-12-30 14:45,630000,False,
FL5985,Hue,Hai Phong,2025-12-30 13:30,1180000,True,2025-12-30 07:30
FL9630,Pleiku,Phu Quoc,2025-12-30 17:15,1250000,False,
FL9682,Da Nang,Nha Trang,2025-12-30 12:15,790000,False,
FL2168,Can Tho,Hue,2025-12-30 20:30,1570000,True,2025-12-30 14:30
FL8007,Pleiku,Quy Nhon,2025-12-30 18:30,1500000,False,
FL1968,Hai Phong,Quy Nhon,2025-12-30 18:30,570000,True,2025-12-30 16:30
FL4855,Hai Phong,Hue,2025-12-30 11:30,1300000,False,
FL1402,Nha Trang,Da Nang,2025-12-30 20:30,800000,False,
FL6134,Pleiku,Can Tho,2025-12-30 12:30,1000000,False,
FL1813,Phu Quoc,Ho Chi Minh City,2025-12-31 10:15,1970000,False,
FL8716,Phu Quoc,Quy Nhon,2025-12-31 14:00,1060000,True,2025-12-31 12:00
FL3378,Can Tho,Quy Nhon,2025-12-31 20:15,1030000,True,2025-12-31 17:15
FL5250,Hai Phong,Vinh,2025-12-31 13:00,990000,False,
FL1096,Buon Ma Thuot,Quy Nhon,2025-12-31 11:45,870000,False,
FL8439,Nha Trang,Quy Nhon,2025-12-31 14:30,1660000,False,
FL4775,Da Nang,Nha Trang,2025-12-31 16:15,1930000,False,
FL9560,Ho Chi Minh City,Buon Ma Thuot,2025-12-31 07:00,1000000,True,2025-12-31 04:00
FL3364,Ho Chi Minh City,Phu Quoc,2025-12-31 19:15,850000,False,
FL2275,Hue,Ho Chi Minh City,2025-12-31 16:15,1040000,False,
